estado_id,fecha_inicio,cantidad_miembros_F,titulo,resumen,monto_total_solicitado,fecha_finalizacion,proyecto_id,proyecto_fuente,palabras_clave,sexo_director,monto_financiado_adjudicado,monto_total_adjudicado,codigo_identificacion,cantidad_miembros_M,monto_financiado_solicitado,fondo_anpcyt,tipo_proyecto_id,moneda_id,año
1,2008/11/11 00:00:00.000,,Mejora del desempeño ambiental de la firma mdiante la introducción de un proceso de filtrado que permite minimizar el volumen de residuos de la producción de sulfato de aluminio y posibilita su reciclaje como materia prima para la industria de la construcción,No publicable,384180.0,2009/10/16 00:00:00.000,10042,ANPCYT,,F,154500.0,310860.0,ANR PL NA005/07,,191600.0,FONTAR,5,1,2008
1,2008/08/29 00:00:00.000,,REINGENIERIA PARA PRODUCCION MAS LIMPIA EN EL SECTOR DE PINTURA DE MUEBLES METALICOS DE JOHNSON ACERO S.A.I.C.,No publicable,140038.0,2009/09/11 00:00:00.000,10046,ANPCYT,,M,70019.0,140038.0,ANR PL SF012/07,,70019.0,FONTAR,5,1,2008
1,2008/08/25 00:00:00.000,,Mejora del desempeño ambiental en la elaboración del aceite de oliva,No publicable,702187.33,2010/05/21 00:00:00.000,10052,ANPCYT,,M,300000.0,740803.19,ANR PL NA014/07,,300000.0,FONTAR,5,1,2008
1,2008/11/25 00:00:00.000,,REINGENIERÍA DEL PROCESO DE PRODUCCIÓN DE FIELTROS PARA APROVECHAMIENTO DE DESPERDICIOS Y AHORRO DE ENERGÍA,No publicable,644862.01,2010/03/05 00:00:00.000,10057,ANPCYT,,M,297165.64,640362.0,ANR PL NA065/07,,300000.0,FONTAR,5,1,2008
1,2008/12/30 00:00:00.000,,"'Mejora del desempeño ambiental y competitividad de una empresa fundidora, mediante la aplicación de producción más limpia, mejoras en su proceso productivo y desarrollo de un sistema innovador de recicIado de arena de moldeo'.",No publicable,157515.0,2011/06/24 00:00:00.000,10065,ANPCYT,,M,74618.0,157515.0,ANR PL SF006/07,,74618.0,FONTAR,5,1,2008
1,2008/08/26 00:00:00.000,,Readaptación tecnológica y saneamiento industrial en el proceso de refinado y envasado de sal.,No publicable,566206.05,2009/10/02 00:00:00.000,10068,ANPCYT,,S/D,282801.0,566206.0,ANR PL SF003/07,,282801.0,FONTAR,5,1,2008
1,2008/10/28 00:00:00.000,,Desarrollo de promotores biológicos de crecimiento,No publicable,907567.45,2009/12/23 00:00:00.000,10069,ANPCYT,,M,252219.0,507567.45,ANR PL NA026/07,,272256.5,FONTAR,5,1,2008
1,2008/11/01 00:00:00.000,,Desarrollo de bio insecticidas a escala industrial,No publicable,969950.0,2009/08/14 00:00:00.000,10070,ANPCYT,,M,277000.0,569950.0,ANR PL NA027/07,,292537.5,FONTAR,5,1,2008
1,2008/09/09 00:00:00.000,,'Diseño y construcción de un sistema de concentrado de suero e implementación de buenas prácticas para la gestión eficiente de residuos y disminución de impactos abientales',No publicable,218456.0,2010/12/10 00:00:00.000,10074,ANPCYT,,M,108722.0,218456.0,ANR PL NA033/07,,108722.0,FONTAR,5,1,2008
1,2008/09/03 00:00:00.000,,Diseño e incorporación de nuevos procesos productivos a la fabricación de transformadores utilizando tecnología innovadora para el logro de una producción más limpia.,No publicable,464910.6,2011/04/29 00:00:00.000,10076,ANPCYT,,M,195151.9,464911.5,ANR PL NA013/07,,195151.0,FONTAR,5,1,2008
1,2008/08/26 00:00:00.000,,Reestructuración Fabrica de Transformadores mejorando su condición ambiental y tratamiento adecuado de Máquinas con PCB's.,No publicable,184660.0,2010/02/12 00:00:00.000,10077,ANPCYT,,M,61749.99,123500.0,ANR PL SJ003/07,,91763.33,FONTAR,5,1,2008
1,2008/08/20 00:00:00.000,,'Planta piloto para la obtención de FBRBio',No publicable,596567.18,2013/09/06 00:00:00.000,10080,ANPCYT,,F,268639.64,607664.01,ANR PL NA016/07,,268878.26,FONTAR,5,1,2008
1,2008/04/14 00:00:00.000,,Trazabilidad Agroindustrias de Vinos y Espumantes,No publicable,172294.0,2012/01/13 00:00:00.000,6140,ANPCYT,,M,85000.0,172294.0,ANR FONSOFT NA075/06,,85000.0,FONSOFT,1,1,2008
1,2008/10/31 00:00:00.000,,"Análisis, Desarrollo e Implementación de un Software multiplataforma Multiproveedor y Comparador de Hoteles para la Industria del Turismo en General.",No publicable,399530.07,2013/04/15 00:00:00.000,6573,ANPCYT,,M,195640.0,399530.07,ANR FONSOFT NA012/07,,195640.0,FONSOFT,1,1,2008
1,2008/11/12 00:00:00.000,,"Implementación y Certificación en la norma de calidad ISO 9001:2000, abarcando la actividad de ¿Desarrollo y Mantenimiento de Software¿¿",No publicable,140381.0,2011/05/02 00:00:00.000,6606,ANPCYT,,M,70001.0,140381.0,ANR FONSOFT ER001/07,,70001.0,FONSOFT,1,1,2008
1,2008/10/28 00:00:00.000,,CERTIFICACION ISO 9001 DEL PROCESO DE GESTION DE REQUERIMIENTOS EN LA FABRICA DE SOFTWARE,No publicable,95751.55,2009/02/25 00:00:00.000,6615,ANPCYT,,M,45600.0,95751.55,ANR FONSOFT NA104/07,,45600.0,FONSOFT,1,1,2008
1,2008/11/26 00:00:00.000,,Sistema de Gestión Empresarial IG Global.NET.  Desarrollo e Innovación Fase I.,No publicable,400271.0,2012/03/30 00:00:00.000,6616,ANPCYT,,M,199975.0,400271.0,ANR FONSOFT NA073/07,,199975.0,FONSOFT,1,1,2008
1,2008/11/05 00:00:00.000,,Reingeniería del sistema de factura electrónica,No publicable,175675.0,2013/09/30 00:00:00.000,6673,ANPCYT,,M,87800.0,175675.0,ANR FONSOFT NA076/07,,87800.0,FONSOFT,1,1,2008
1,2008/08/08 00:00:00.000,,INVESTIGACION Y DESARROLLO EN NUTRICIÓN Y SANIDAD IN-OVO PARA AVES,No publicable,1319263.0,2013/01/04 00:00:00.000,10903,ANPCYT,,M,414696.0,1319263.0,ANR I+D NA 029/07,,414696.0,FONTAR,1,1,2008
1,2008/11/12 00:00:00.000,,Ampliación de área I+D e incorporación de nanotecnología aplicada a medicamentos,No publicable,1001926.79,2013/10/11 00:00:00.000,10904,ANPCYT,,M,336300.0,1001926.79,ANR I+D NA 032/07,,336300.0,FONTAR,1,1,2008
1,2008/07/30 00:00:00.000,,Creación de un laboratorio de investigación y desarrollo para síntesis de drogas farmacológicamente activas,No publicable,2946322.4,2012/09/14 00:00:00.000,10906,ANPCYT,,S/D,582724.0,2780722.4,ANR I+D NA 004/07,,582724.0,FONTAR,1,1,2008
1,2008/08/06 00:00:00.000,,NUEVOS PROCESOS BIOTECNOLÓGICOS,No publicable,932700.0,2012/12/28 00:00:00.000,10907,ANPCYT,,M,363300.0,932700.0,ANR I+D NA 011/07,,363300.0,FONTAR,1,1,2008
1,2008/11/11 00:00:00.000,,Gestióna: Desarrollo de una arquitectura avanzada sobre tecnologíoa Ajax y JSF para servicios de gestión de expedientes,No publicable,1327305.4,2010/01/22 00:00:00.000,10916,ANPCYT,,M,585527.0,1327305.4,ANR IB NA 006/07,,585527.0,FONTAR,4,1,2008
1,2008/10/30 00:00:00.000,,Technisys S.A,No publicable,686230.9,2009/09/11 00:00:00.000,10917,ANPCYT,,M,307034.0,616030.3,ANR IB NA 002/07,,339852.2,FONTAR,4,1,2008
1,2008/05/09 00:00:00.000,,Desarrollo de máquina ensambladora para interruptor prefit,No publicable,432518.5,2011/02/09 00:00:00.000,12113,ANPCYT,,M,432518.5,432518.5,CF BA 001/07,,0.0,FONTAR,11,1,2008
1,2008/05/12 00:00:00.000,,"Desarrollo de un Sistema de Automatización integrada para Máquinas Pulverizadoras Autopropulsadas acorde a las nuevas tendencias en electrónica, sistemas hidráulicos y eléctricos del mercado agrícola nacional e internacional.",No publicable,654451.4,2009/10/06 00:00:00.000,12114,ANPCYT,,M,654451.4,654451.4,CF NA 041/07,,0.0,FONTAR,11,1,2008
1,2008/05/09 00:00:00.000,,ANALISIS DE GERMOPLASMA DE LAS ESPECIES FESTUCA ARUNDINACEA Y LOTUS SP- Su adaptación a nuevos ambientes y su paquete tecnológico de uso.,No publicable,550964.0,2010/06/08 00:00:00.000,12118,ANPCYT,,M,550964.0,550964.0,CF NA 004/07,,0.0,FONTAR,11,1,2008
1,2008/05/09 00:00:00.000,,Mejoramiento genético de especies forrajeras templadas adaptadas a condiciones de suelos deprimidos,No publicable,482616.0,2010/06/08 00:00:00.000,12119,ANPCYT,,M,482616.0,482616.0,CF NA 005/07,,0.0,FONTAR,11,1,2008
1,2008/08/22 00:00:00.000,,Ampliación y desarrollo de invernadero de última generación.,No publicable,342371.0,2009/10/30 00:00:00.000,12122,ANPCYT,,M,342371.0,342371.0,CF ME 003/07,,0.0,FONTAR,11,1,2008
1,2008/06/19 00:00:00.000,,Investigación y Desarrollo de Equipo de Anestésico tópico por Hipotermia,No publicable,198519.5,2012/08/01 00:00:00.000,12133,ANPCYT,,S/D,198519.5,198519.5,CF BA 015/07,,0.0,FONTAR,11,1,2008
1,2008/07/18 00:00:00.000,,Montaje de un Laboratorio para la medición que permita el Etiquetado de Eficiencia Energética de Lámparas eléctricas incandescentes y fluorescentes y la determinación de la vida útil de las lámparas.,No publicable,481133.04,2008/11/28 00:00:00.000,12136,ANPCYT,,M,481133.04,481133.04,CF NA 056/07,,0.0,FONTAR,11,1,2008
1,2008/06/26 00:00:00.000,,Desarrollo de Nuevos productos y Reestructuración Tecnológica productiva para mejorar competitividad y aumentar la participación en el Mercado Automotriz.,No publicable,1230750.0,2009/07/16 00:00:00.000,12139,ANPCYT,,M,1230750.0,1230750.0,CF SF 013/07,,0.0,FONTAR,11,1,2008
1,2008/06/10 00:00:00.000,,Nueva linea de llaves y tapas de luz de diseño innovador y costo altamente competitivo a nivel Internacional.,No publicable,1095491.0,2009/07/06 00:00:00.000,12140,ANPCYT,,M,1095491.0,1095491.0,CF NA 053/07,,0.0,FONTAR,11,1,2008
1,2008/05/30 00:00:00.000,,"Modernización de los procesos productivos a través de  la implementación de Tecnología de Montaje Superficial de Componentes (SMT) , para el incremento de la productividad y la capacidad innovadora de la empresa",No publicable,318339.0,2009/10/30 00:00:00.000,12152,ANPCYT,,M,318339.0,318339.0,CF NA 023/07,,0.0,FONTAR,11,1,2008
1,2008/06/24 00:00:00.000,,"Compra de Centro de mecanizado y Maquina de soldar por laser, para la mejora en la capacidad de acceso a mercados de Flexar SRL",No publicable,554944.53,2011/09/07 00:00:00.000,12165,ANPCYT,,M,554944.53,554944.53,CF NA 092/07,,0.0,FONTAR,11,1,2008
1,2008/06/19 00:00:00.000,,Conductores eléctricos resistentes al fuego con sello U.L.,No publicable,1416873.34,2011/02/23 00:00:00.000,12169,ANPCYT,,M,1416873.34,1416873.34,CF NA 003/07,,0.0,FONTAR,11,1,2008
1,2008/05/09 00:00:00.000,,SISTEMA INTELIGENTE PARA VIVIENDAS,No publicable,293557.34,2009/06/04 00:00:00.000,12183,ANPCYT,,M,293557.34,293557.34,CF NA 013/07,,0.0,FONTAR,11,1,2008
1,2008/05/30 00:00:00.000,,"Desarrollo y modernizacion  de procesos de terminacion de piezas, pintura y control de productos semiterminados",No publicable,758776.28,2010/11/23 00:00:00.000,12192,ANPCYT,,M,758776.28,758776.28,CF NA 098/07,,0.0,FONTAR,11,1,2008
1,2008/06/04 00:00:00.000,,FABRICACION DE MAQUINA ENVASADORA TERMOFORMADORA CON DOBLE DECOR SERVOCONTROLADA,No publicable,544524.0,2009/03/09 00:00:00.000,12194,ANPCYT,,M,544524.0,544524.0,CF SF 010/07,,0.0,FONTAR,11,1,2008
1,2008/05/30 00:00:00.000,,"Diseño, desarrollo y fabricación de máquinas industriales extrusoras para elaboración de alimento de alto valor proteícos",No publicable,946632.4,2009/06/24 00:00:00.000,12195,ANPCYT,,F,946632.4,946632.4,CF NA 061/07,,0.0,FONTAR,11,1,2008
1,2008/05/30 00:00:00.000,,Modernización tecnológica para la fabricación de nuevos productos y ampliación de la capacidad actual.,No publicable,1220944.0,2009/09/08 00:00:00.000,12206,ANPCYT,,M,1220944.0,1220944.0,CF NA 059/07,,0.0,FONTAR,11,1,2008
1,2008/02/04 00:00:00.000,,Nueva linea de proceso de frutas citricas,No publicable,729600.0,2008/04/07 00:00:00.000,12974,ANPCYT,,M,583680.0,729600.0,CAE I 201 FRA,,583680.0,FONTAR,9,1,2008
1,2008/03/04 00:00:00.000,,Incorporación tecnológica de extratores automáticos de pezoneras,No publicable,66969.79,2008/03/04 00:00:00.000,12995,ANPCYT,,F,53575.0,66969.79,CAE I 230 SFE,,53575.0,FONTAR,9,1,2008
1,2008/10/27 00:00:00.000,,SIA (SISTEMA INTEGRAL AGROPECUARIO),No publicable,298030.0,2011/07/22 00:00:00.000,7233,ANPCYT,,M,90025.0,206478.0,EMP FONSOFT NA027/07,,90025.0,FONSOFT,13,1,2008
1,2008/09/23 00:00:00.000,,ePD (electronic Planning Director),No publicable,195280.0,2011/03/17 00:00:00.000,7234,ANPCYT,,S/D,97000.0,195280.0,EMP Fonsoft NA038/07,,97000.0,FONSOFT,13,1,2008
1,2008/10/01 00:00:00.000,,CRM-Gestión de relación con clientes,No publicable,105248.0,2010/05/27 00:00:00.000,7235,ANPCYT,,M,41786.0,105248.0,EMP FONSOFT BA001/07,,41786.0,FONSOFT,13,1,2008
1,2008/10/21 00:00:00.000,,"Desarrollo WEB y móvil del Sistema de Gestión Comercial, Promoción y Lanzamiento del mismo a nivel Regional",No publicable,66635.12,2012/06/18 00:00:00.000,7240,ANPCYT,,M,28282.24,66635.12,EMP Fonsoft NA071/07,,28282.24,FONSOFT,13,1,2008
1,2008/10/02 00:00:00.000,,Desarrollo de software CRM y de administración de RRHH,No publicable,121972.0,2011/01/13 00:00:00.000,7244,ANPCYT,,M,57800.0,121972.0,EMP FONSOFT CO011/07,,57800.0,FONSOFT,13,1,2008
1,2008/08/25 00:00:00.000,,"Sistema de administración integral para la pequeña y mediana empresa, orientado a trazabilidad.",No publicable,99571.0,2010/12/16 00:00:00.000,7247,ANPCYT,,M,44002.0,88076.0,EMP FONSOFT CO012/07,,48987.0,FONSOFT,13,1,2008
1,2008/10/20 00:00:00.000,,Sistema de Monitoreo Global,No publicable,69766.0,2011/06/03 00:00:00.000,7251,ANPCYT,,M,34850.0,69766.0,EMP Fonsoft NA088/07,,34850.0,FONSOFT,13,1,2008
1,2008/10/20 00:00:00.000,,e-commerce para telefonía móvil,No publicable,95022.0,2010/09/23 00:00:00.000,7252,ANPCYT,,F,45130.0,95022.0,EMP FONSOFT NA010/07,,45130.0,FONSOFT,13,1,2008
1,2008/12/16 00:00:00.000,,"Sistema de Ubicación Geográfica, Información y Servicios para Turistas y Viajeros",No publicable,211060.0,2010/06/30 00:00:00.000,7256,ANPCYT,,M,77094.95,173758.0,EMP Fonsoft NA079/07,,95094.0,FONSOFT,13,1,2008
1,2008/11/25 00:00:00.000,,ATENCION PERSONALIZADA VIRTUAL CON AUDIO EN TIEMPO REAL,No publicable,148348.0,2011/06/17 00:00:00.000,7264,ANPCYT,,S/D,72117.0,148348.0,EMP FONSOFT NA009/07,,72117.0,FONSOFT,13,1,2008
1,2008/11/19 00:00:00.000,,Software agropecuario para una mejor gestión de la información: primeros desarrollos de una empresa en formación ('Uni-Agrosoft'),No publicable,224240.0,2011/04/14 00:00:00.000,7266,ANPCYT,,M,96000.0,216240.0,EMP Fonsoft NA041/07,,100000.0,FONSOFT,13,1,2008
1,2008/10/22 00:00:00.000,,"Sistema de trazabilidad de Historias Clínicas mediante huella digital, administración centralizada de Obras Sociales y Gestión Integral  para Centros de Salud.",No publicable,200095.0,2012/07/27 00:00:00.000,7267,ANPCYT,,M,57396.01,115347.54,EMP FONSOFT CO004/07,,98720.0,FONSOFT,13,1,2008
1,2008/09/02 00:00:00.000,,Framework de Desarrollo de Aplicaciones Web,No publicable,188800.0,2011/03/10 00:00:00.000,7278,ANPCYT,,M,94000.0,188800.0,EMP FONSOFT NA059/07,,94000.0,FONSOFT,13,1,2008
1,2008/10/08 00:00:00.000,,"Desarrollo de software para el estudio de la señal  electrocardiográfica y su graficación en doce derivaciones simultaneas, adquiridas de un electrocardiógrafo de fabricación propia.",No publicable,85080.25,2010/10/29 00:00:00.000,7281,ANPCYT,,M,42516.25,85080.25,EMP FONSOFT ER002/07,,42516.25,FONSOFT,13,1,2008
1,2008/09/22 00:00:00.000,,AgroSIGA Sistema integrado de Gestión Georeferenciada (GIS) multiplataforma (web y mobile) para pequeños y grandes productores Agropecuarios,No publicable,198050.0,2011/07/22 00:00:00.000,7286,ANPCYT,,M,99000.0,198050.0,EMP FONSOFT CO014/07,,99000.0,FONSOFT,13,1,2008
1,2008/11/27 00:00:00.000,,"Sistema de administracion, seguimiento, control, trazabilidad de procesos existentes en una organización.",No publicable,155608.0,2010/09/23 00:00:00.000,7289,ANPCYT,,M,77804.0,155608.0,EMP Fonsoft NA139/07,,77804.0,FONSOFT,13,1,2008
1,2008/09/12 00:00:00.000,,"AgriWeb - Plataforma de gestión, comunicación, y procesamiento de servicios de análisis de datos y recomendaciones de agricultura de precisión",No publicable,103365.03,2010/04/29 00:00:00.000,7290,ANPCYT,,M,31662.29,78972.65,EMP FONSOFT NA043/07,,47893.39,FONSOFT,13,1,2008
1,2008/11/04 00:00:00.000,,Desarrollo de extensión de código abierto para Joomla de reservas online,No publicable,183800.0,2010/10/29 00:00:00.000,7291,ANPCYT,,M,91750.0,183800.0,EMP Fonsoft SF010/07,,91750.0,FONSOFT,13,1,2008
1,2008/09/11 00:00:00.000,,Sistema integral de servicios de imágenes panorámicas.,No publicable,223238.0,2010/11/11 00:00:00.000,7293,ANPCYT,,M,100000.0,223238.0,EMP FONSOFT SF009/07,,100000.0,FONSOFT,13,1,2008
1,2008/10/22 00:00:00.000,,Solución ASP para administración de consultorios médicos,No publicable,154600.0,2011/02/18 00:00:00.000,7294,ANPCYT,,M,77300.0,154600.0,EMP FONSOFT NA006/07,,77300.0,FONSOFT,13,1,2008
1,2008/10/27 00:00:00.000,,AUTOMATIZACIÓN DE SISTEMAS DE TELEVISIÓN,No publicable,201638.34,2010/06/10 00:00:00.000,7296,ANPCYT,,M,80726.67,166193.7,EMP Fonsoft NA108/07,,98446.67,FONSOFT,13,1,2008
1,2008/10/21 00:00:00.000,,SISTEMA DOBLE DE NUMERACIÓN POR SOFTWARE PARA IMPRENTAS,No publicable,53708.0,2010/04/29 00:00:00.000,7297,ANPCYT,,M,23340.0,53708.0,EMP Fonsoft NA070/07,,26340.0,FONSOFT,13,1,2008
1,2008/08/27 00:00:00.000,,DENTILOGIC,No publicable,93054.0,2010/07/30 00:00:00.000,7298,ANPCYT,,M,46500.0,93054.0,EMP Fonsoft NA067/07,,46500.0,FONSOFT,13,1,2008
1,2008/12/18 00:00:00.000,,FRAMEWORK PARA EL DESARROLLO DE VIDEOJUEGOS 3D DE ULTIMA GENERACION,No publicable,253940.88,2011/02/08 00:00:00.000,7305,ANPCYT,,M,98196.88,253940.88,EMP Fonsoft NA124/07,,98196.88,FONSOFT,13,1,2008
1,2008/09/22 00:00:00.000,,DISPOSITIVOS DE SEGURIDAD INFORMATICA CON SERVICIOS INTEGRABLES Y ESCALABLES,No publicable,187754.0,2011/03/03 00:00:00.000,7313,ANPCYT,,M,74000.0,148304.0,EMP FONSOFT TU002/07,,93500.0,FONSOFT,13,1,2008
1,2008/08/29 00:00:00.000,,Desarrollo de Juegos Casuales Descargables,No publicable,88806.0,2010/10/29 00:00:00.000,7314,ANPCYT,,S/D,40980.0,88806.0,EMP FONSOFT SF012/07,,40980.0,FONSOFT,13,1,2008
1,2008/10/03 00:00:00.000,,EVOSISTEMAS ERX ( ERP PARA LINUX / WINDOWS 32 BITS ),No publicable,137241.0,2012/10/22 00:00:00.000,7319,ANPCYT,,M,56171.0,137241.0,EMP FONSOFT NA057/07,,56171.0,FONSOFT,13,1,2008
1,2008/09/30 00:00:00.000,,Sistema de Gestión Integral para Centros de Turismo Invernal y Actividades Deportivas,No publicable,252648.8,2012/11/20 00:00:00.000,7320,ANPCYT,,M,98500.0,252648.8,EMP FONSOFT NA049/07,,98500.0,FONSOFT,13,1,2008
1,2008/11/26 00:00:00.000,,Innovate,No publicable,238536.0,2010/07/30 00:00:00.000,7322,ANPCYT,,M,96000.0,238536.0,EMP FONSOFT NA121/07,,96000.0,FONSOFT,13,1,2008
1,2008/10/28 00:00:00.000,,"Cyberseg Broker, sistema de gestión compartida de seguros con transmisión propia de datos vía Web entre oficinas de productores y brokers.",No publicable,461017.0,2011/01/13 00:00:00.000,7326,ANPCYT,,M,99808.0,461017.0,EMP FONSOFT NA101/07,,99808.0,FONSOFT,13,1,2008
1,2008/08/29 00:00:00.000,,"Desarrollo de plataforma de educación y colaboración a distancia de última generación, integrada dentro de una comunidad en línea que permita conectar a través de Internet  a docentes y estudiantes de cualquier parte del mundo para complementar y enriquec",No publicable,232664.0,2009/03/25 00:00:00.000,7332,ANPCYT,,M,99658.0,232664.0,EMP FONSOFT NA045/07,,99658.0,FONSOFT,13,1,2008
